"Reviewed_by_Group_Name","Date","searchtext","Parcel_ID","address","address_ver","address_rev","Property_Type","Other_Please_elaborate","General_Property_Information","X_of_Stories","X_1_Minor_Defects_check_all_th.MIN_NP","X_1_Minor_Defects_check_all_th.MIN_RFSWY","X_1_Minor_Defects_check_all_th.MIN_RFTILE","X_1_Minor_Defects_check_all_th.MIN_FOUND","X_1_Minor_Defects_check_all_th.MIN_WINDDO","X_1_Minor_Defects_check_all_th.MIN_WINDPAN","X_1_Minor_Defects_check_all_th.MIN_UNFINW","X_1_Minor_Defects_check_all_th.MIN_MISSDA","X_1_Minor_Defects_check_all_th.MIN_INSUL","X_1_Minor_Defects_check_all_th.MIN_ROT","X_1_Minor_Defects_check_all_th.MIN_RAILS","X_1_Minor_Defects_check_all_th.MIN_PORCH","X_1_Minor_Defects_check_all_th.MIN_PORJUNK","X_1_Minor_Defects_check_all_th.MIN_CHIMN","X_1_Minor_Defects_check_all_th.MIN_PAINT","X_1_Minor_Defects_check_all_th.MIN_GUTTER","X_2_Major_Defects_check_all_th.MAJ_NP","X_2_Major_Defects_check_all_th.MAJ_RFSWY","X_2_Major_Defects_check_all_th.MAJ_RFTILE","X_2_Major_Defects_check_all_th.MAJ_FOUND","X_2_Major_Defects_check_all_th.MAJ_WINDDO","X_2_Major_Defects_check_all_th.MAJ_SIDING","X_2_Major_Defects_check_all_th.MAJ_ROT","X_2_Major_Defects_check_all_th.MAJ_PORCH","X_2_Major_Defects_check_all_th.MAJ_CHIMN","X_3_Yard.YARD_SATIS","X_3_Yard.YARD_MOW","X_3_Yard.YARD_OVRGR","X_3_Yard.YARD_VHINOP","X_3_Yard.YARD_VHPARK","X_3_Yard.YARD_GRCOV","X_3_Yard.YARD_MAJCL","X_4_General_Condition_Aesthetic","X_5_Comments","Attach_a_picture_of_the_proper_1","Attach_a_picture_of_the_proper_2","Attach_a_picture_of_the_proper_3","Attach_a_picture_of_the_proper_4","start","end","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by","ParcelID"
"Taylor",2016-06-07,"M0140174","M0140174000","NA","No","110 bold springs av","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","No house numbers ","http://classic.ona.io/api/v1/files/2035289?filename=communitymapuga/attachments/1465314548777.jpg",NA,NA,NA,2016-06-07 11:44:10,2016-06-07 11:49:15,"uuid:48a75eef-0f6e-483b-8bc0-5e902590f3b9","48a75eef-0f6e-483b-8bc0-5e902590f3b9","2016-06-30T16:09:01",NA,NA,201606011515,305,"communitymapuga","M0140174000"
"Taylor",2016-06-07,"M0180131","M0180131000","NA","No","240 boulevard","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035290?filename=communitymapuga/attachments/1465333490496.jpg",NA,NA,NA,2016-06-07 17:03:37,2016-06-07 17:05:07,"uuid:ca353f94-b52d-4ab4-b4a3-2c840b969631","ca353f94-b52d-4ab4-b4a3-2c840b969631","2016-06-30T16:09:02",NA,NA,201606011515,90,"communitymapuga","M0180131000"
"Taylor",2016-06-07,"M0140173","M0140173000","NA","No","106 bold springs av","SF_NOGAR",NA,"VACANT1","one","False","False","False","False","False","True","True","False","False","False","False","False","True","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","True","False","Fair","No house numbers","http://classic.ona.io/api/v1/files/2035292?filename=communitymapuga/attachments/1465314811065.jpg","http://classic.ona.io/api/v1/files/2035291?filename=communitymapuga/attachments/1465314820237.jpg",NA,NA,2016-06-07 11:50:50,2016-06-07 11:53:51,"uuid:1d3506a6-4f38-433b-bc79-260d924abc6c","1d3506a6-4f38-433b-bc79-260d924abc6c","2016-06-30T16:09:04",NA,NA,201606011515,181,"communitymapuga","M0140173000"
"Taylor",2016-06-07,"M0180132","M0180132000","NA","No","242 boulevard","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035293?filename=communitymapuga/attachments/1465333735808.jpg",NA,NA,NA,2016-06-07 17:05:17,2016-06-07 17:09:01,"uuid:50d27b30-a730-4892-8b38-cfbaec9868b8","50d27b30-a730-4892-8b38-cfbaec9868b8","2016-06-30T16:09:05",NA,NA,201606011515,224,"communitymapuga","M0180132000"
"Jamie",2016-06-07,"M0160074","M0160074000","NA","No","208 Boulevard","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Slight paint chipping, no house numbers","http://classic.ona.io/api/v1/files/2035294?filename=communitymapuga/attachments/1465332024069.jpg",NA,NA,NA,2016-06-07 16:36:58,2016-06-07 16:40:31,"uuid:bf3ddcf2-c089-4da6-8f0d-e958acab28d9","bf3ddcf2-c089-4da6-8f0d-e958acab28d9","2016-06-30T16:09:07",NA,NA,201606011515,213,"communitymapuga","M0160074000"
"Taylor",2016-06-07,"M0180134","M0180134000","NA","No","250 boulevard","SF_GAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035295?filename=communitymapuga/attachments/1465333927586.jpg",NA,NA,NA,2016-06-07 17:09:59,2016-06-07 17:12:14,"uuid:aff9b912-a478-4d3e-b555-a6763b3daf37","aff9b912-a478-4d3e-b555-a6763b3daf37","2016-06-30T16:09:07",NA,NA,201606011515,135,"communitymapuga","M0180134000"
"Jamie",2016-06-07,"M0160087","M0160087000","NA","No","211 Boulevard","SF_NOGAR",NA,"OCCUP","two","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035296?filename=communitymapuga/attachments/1465332179187.jpg",NA,NA,NA,2016-06-07 16:41:05,2016-06-07 16:43:07,"uuid:438fdf0d-2019-41b4-9299-50747fc23d1f","438fdf0d-2019-41b4-9299-50747fc23d1f","2016-06-30T16:09:09",NA,NA,201606011515,122,"communitymapuga","M0160087000"
"Taylor",2016-06-07,"M0180135","M0180135000","NA","No","252","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035297?filename=communitymapuga/attachments/1465334040230.jpg",NA,NA,NA,2016-06-07 17:12:51,2016-06-07 17:14:05,"uuid:06cfa6d9-5d2a-4bd9-a08e-3dc78451d209","06cfa6d9-5d2a-4bd9-a08e-3dc78451d209","2016-06-30T16:09:09",NA,NA,201606011515,74,"communitymapuga","M0180135000"
"Jamie",2016-06-07,"M0160085","M0160085000","NA","No","217 Boulevard","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035298?filename=communitymapuga/attachments/1465332304451.jpg",NA,NA,NA,2016-06-07 16:43:10,2016-06-07 16:45:10,"uuid:7c2e1122-7ff6-485a-a160-ead1cfafd968","7c2e1122-7ff6-485a-a160-ead1cfafd968","2016-06-30T16:09:11",NA,NA,201606011515,120,"communitymapuga","M0160085000"
"Taylor",2016-06-07,"M0180136","M0180136000","NA","No","256 boulevard","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035299?filename=communitymapuga/attachments/1465334138851.jpg",NA,NA,NA,2016-06-07 17:14:14,2016-06-07 17:15:45,"uuid:d96830d0-6b2a-41e7-9db7-812caca49145","d96830d0-6b2a-41e7-9db7-812caca49145","2016-06-30T16:09:12",NA,NA,201606011515,91,"communitymapuga","M0180136000"
"Jamie",2016-06-07,"M0160084","M0160084000","NA","No","221 Boulevard","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035300?filename=communitymapuga/attachments/1465332490135.jpg",NA,NA,NA,2016-06-07 16:45:23,2016-06-07 16:51:02,"uuid:7073c7a6-a653-4145-861a-87b32eb872ec","7073c7a6-a653-4145-861a-87b32eb872ec","2016-06-30T16:09:14",NA,NA,201606011515,339,"communitymapuga","M0160084000"
"Jamie",2016-06-09,"M0140024","M0140024000","NA","No","111 Walton St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035301?filename=communitymapuga/attachments/1465478783007.jpg",NA,NA,NA,2016-06-09 09:24:11,2016-06-09 09:26:29,"uuid:8b047a1c-29d1-42d7-8984-f6aede79737f","8b047a1c-29d1-42d7-8984-f6aede79737f","2016-06-30T16:09:14",NA,NA,201606011515,138,"communitymapuga","M0140024000"
"Jamie",2016-06-07,"M0160076","M0160076000","NA","No","224 Boulevard ","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035302?filename=communitymapuga/attachments/1465332601571.jpg",NA,NA,NA,2016-06-07 16:48:23,2016-06-07 16:50:07,"uuid:44e37f34-8aa2-4e3a-bd4d-935ef609aab8","44e37f34-8aa2-4e3a-bd4d-935ef609aab8","2016-06-30T16:09:16",NA,NA,201606011515,104,"communitymapuga","M0160076000"
"Jamie",2016-06-09,"M0140023","M0140023000","NA","No","115 Walton St","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035303?filename=communitymapuga/attachments/1465478929076.jpg",NA,NA,NA,2016-06-09 09:26:44,2016-06-09 09:28:56,"uuid:bd8296c6-f4d3-46f2-b7b2-fa654f960b3c","bd8296c6-f4d3-46f2-b7b2-fa654f960b3c","2016-06-30T16:09:17",NA,NA,201606011515,132,"communitymapuga","M0140023000"
"Jamie",2016-06-07,"M0160082","M0160082000","NA","No","229 Boulevard","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035305?filename=communitymapuga/attachments/1465332771105.jpg","http://classic.ona.io/api/v1/files/2035304?filename=communitymapuga/attachments/1465332791722.jpg",NA,NA,2016-06-07 16:51:06,2016-06-07 16:53:17,"uuid:95670cc2-4a31-4dd5-bb90-24aca4c7b83a","95670cc2-4a31-4dd5-bb90-24aca4c7b83a","2016-06-30T16:09:19",NA,NA,201606011515,131,"communitymapuga","M0160082000"
"Jamie",2016-06-09,"M0140022","M0140022000","NA","No","119 Walton St","SF_NOGAR",NA,"OCCUP","two","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035306?filename=communitymapuga/attachments/1465479066975.jpg",NA,NA,NA,2016-06-09 09:29:55,2016-06-09 09:31:29,"uuid:5f7a0c98-a569-43b9-84d4-da20d20c473b","5f7a0c98-a569-43b9-84d4-da20d20c473b","2016-06-30T16:09:20",NA,NA,201606011515,94,"communitymapuga","M0140022000"
"Jamie",2016-06-07,"M0180130","M0180130000","NA","No","235 Boulevard","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035307?filename=communitymapuga/attachments/1465333179983.jpg",NA,NA,NA,2016-06-07 16:53:25,2016-06-07 16:59:44,"uuid:895532f6-06bf-4907-b546-ce7f729a0872","895532f6-06bf-4907-b546-ce7f729a0872","2016-06-30T16:09:22",NA,NA,201606011515,379,"communitymapuga","M0180130000"
"Jamie",2016-06-09,"M0140006","M0140006000","NA","No","204 Walton St","SF_GAR",NA,"VACANT1","two","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035309?filename=communitymapuga/attachments/1465479296519.jpg","http://classic.ona.io/api/v1/files/2035310?filename=communitymapuga/attachments/1465479306358.jpg","http://classic.ona.io/api/v1/files/2035308?filename=communitymapuga/attachments/1465479318198.jpg",NA,2016-06-09 09:32:35,2016-06-09 09:35:57,"uuid:f94a5d75-3b49-4d7c-b5d3-54aa3de6ddc3","f94a5d75-3b49-4d7c-b5d3-54aa3de6ddc3","2016-06-30T16:09:24",NA,NA,201606011515,202,"communitymapuga","M0140006000"
"Jamie",2016-06-07,"M0180129","M0180129000","NA","No","239 Boulevard","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","Missing house numbers","http://classic.ona.io/api/v1/files/2035311?filename=communitymapuga/attachments/1465333352649.jpg","http://classic.ona.io/api/v1/files/2035312?filename=communitymapuga/attachments/1465333364770.jpg",NA,NA,2016-06-07 16:59:55,2016-06-07 17:02:49,"uuid:28cd85a5-1da0-4d12-b900-33b66405a208","28cd85a5-1da0-4d12-b900-33b66405a208","2016-06-30T16:09:25",NA,NA,201606011515,174,"communitymapuga","M0180129000"
"Jamie",2016-06-09,"M0140019","M0140019000","NA","No","211 Walton St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035317?filename=communitymapuga/attachments/1465479464742.jpg",NA,NA,NA,2016-06-09 09:36:01,2016-06-09 09:37:49,"uuid:3567515a-f765-43f5-957a-404fd9516b53","3567515a-f765-43f5-957a-404fd9516b53","2016-06-30T16:09:26",NA,NA,201606011515,108,"communitymapuga","M0140019000"
"Jamie",2016-06-07,"M0180128","M0180128000","NA","No","243 Boulevard","DUPLEX",NA,"OCCUP","two","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035318?filename=communitymapuga/attachments/1465333513805.jpg","http://classic.ona.io/api/v1/files/2035319?filename=communitymapuga/attachments/1465333530730.jpg",NA,NA,2016-06-07 17:03:24,2016-06-07 17:05:34,"uuid:19eb06be-3566-4217-824c-9a06d0e39114","19eb06be-3566-4217-824c-9a06d0e39114","2016-06-30T16:09:28",NA,NA,201606011515,130,"communitymapuga","M0180128000"
"Jamie",2016-06-09,"M0140018","M0140018000","NA","No","215 Walton St","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035323?filename=communitymapuga/attachments/1465479560480.jpg","http://classic.ona.io/api/v1/files/2035321?filename=communitymapuga/attachments/1465479577362.jpg",NA,NA,2016-06-09 09:37:58,2016-06-09 09:39:41,"uuid:7fde6993-c676-44d3-8dec-b30030bab361","7fde6993-c676-44d3-8dec-b30030bab361","2016-06-30T16:09:30",NA,NA,201606011515,103,"communitymapuga","M0140018000"
"Jamie",2016-06-07,"M0180133","M0180133000","NA","No","244 Boulevard","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","House number written in marker on mailbox","http://classic.ona.io/api/v1/files/2035326?filename=communitymapuga/attachments/1465333715827.jpg",NA,NA,NA,2016-06-07 17:06:01,2016-06-07 17:09:19,"uuid:dea8d814-fbdf-4d70-aa49-ba501798ca83","dea8d814-fbdf-4d70-aa49-ba501798ca83","2016-06-30T16:09:31",NA,NA,201606011515,198,"communitymapuga","M0180133000"
"Jamie",2016-06-09,"M0140017","M0140017000","NA","No","219 Walton St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035328?filename=communitymapuga/attachments/1465479682781.jpg",NA,NA,NA,2016-06-09 09:39:55,2016-06-09 09:41:27,"uuid:bed48f83-bc06-4aea-a2ff-78921808ed6b","bed48f83-bc06-4aea-a2ff-78921808ed6b","2016-06-30T16:09:32",NA,NA,201606011515,92,"communitymapuga","M0140017000"
"Jamie",2016-06-07,"M0180126","M0180126000","NA","No","249 Boulevard","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035332?filename=communitymapuga/attachments/1465333910887.jpg",NA,NA,NA,2016-06-07 17:09:56,2016-06-07 17:11:57,"uuid:3c0fde74-8015-4d8c-87bd-6439b7655e31","3c0fde74-8015-4d8c-87bd-6439b7655e31","2016-06-30T16:09:33",NA,NA,201606011515,121,"communitymapuga","M0180126000"
"Jamie",2016-06-09,"M0140016","M0140016000","NA","No","305 Walton St","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035333?filename=communitymapuga/attachments/1465479813698.jpg",NA,NA,NA,2016-06-09 09:42:24,2016-06-09 09:43:37,"uuid:5c368c6f-6a80-4fa5-942d-69c4d724a59b","5c368c6f-6a80-4fa5-942d-69c4d724a59b","2016-06-30T16:09:34",NA,NA,201606011515,73,"communitymapuga","M0140016000"
